Q45,Q46,Q57,Q184,Q218,Q254,source,tsne_x,tsne_y,tsne_x_3d,tsne_y_3d,tsne_z_3d
1.0,2.0,1.0,9.0,2.0,1.0,Survey,36.98931,-14.14901,11.851303,-6.114027,9.819578
2.0,3.0,2.0,1.0,3.0,2.0,Survey,-76.518745,10.767789,-26.410645,4.0532064,4.6090093
2.0,3.0,2.0,8.0,1.0,2.0,Survey,9.984946,31.51454,5.667991,3.5106907,-13.593617
2.0,2.0,1.0,8.0,1.0,3.0,Survey,19.714243,39.956345,5.5481434,14.527483,-1.0655471
2.0,2.0,1.0,9.0,1.0,1.0,Survey,48.81308,-48.88697,15.800784,-15.599169,-9.71924
1.0,1.0,2.0,1.0,3.0,2.0,Survey,-80.29946,11.358194,-27.75232,1.7174014,6.886047
1.0,2.0,2.0,9.0,3.0,2.0,Survey,33.43792,2.3486943,10.440762,2.4426274,7.4025993
1.0,2.0,2.0,9.0,2.0,2.0,Survey,35.204224,4.152461,10.164211,4.6010256,8.60328
1.0,3.0,1.0,1.0,1.0,1.0,Survey,-75.67652,0.18440725,-28.627634,1.2879537,-4.8089213
3.0,2.0,2.0,10.0,1.0,1.0,Survey,62.289246,-3.5259607,16.020319,-1.2997932,-8.740764
2.0,2.0,1.0,6.0,1.0,2.0,Survey,-20.486658,18.148981,-6.1684413,3.9727852,-4.826175
1.0,2.0,1.0,2.0,3.0,1.0,Survey,-62.6892,-3.711043,-24.590967,-0.87645656,6.6591806
1.0,2.0,2.0,7.0,2.0,2.0,Survey,1.6839134,8.020644,-1.8443956,6.954436,11.1241865
2.0,2.0,2.0,6.0,2.0,3.0,Survey,-21.432594,8.856882,-5.6240997,5.3106117,4.023553
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.72886,37.831776,20.594126,15.656704,-3.6215017
1.0,2.0,1.0,8.0,3.0,1.0,Survey,13.900323,-28.538063,7.123625,-4.2795024,8.926413
2.0,2.0,1.0,10.0,2.0,2.0,Survey,50.316975,10.69764,19.404198,4.5985274,3.9940164
1.0,2.0,2.0,5.0,2.0,1.0,Survey,-29.13792,-38.714245,-10.779984,-10.877565,9.258201
1.0,1.0,1.0,8.0,2.0,2.0,Survey,17.917326,8.740545,6.9898973,2.712236,13.326158
2.0,3.0,2.0,10.0,3.0,2.0,Survey,44.644196,8.487081,18.013876,4.169125,0.08066686
2.0,2.0,2.0,8.0,2.0,1.0,Survey,17.646032,-17.067564,6.0019727,-4.9864616,1.2143295
3.0,2.0,1.0,7.0,1.0,2.0,Survey,-5.365448,24.877413,1.0381541,1.3698912,-6.935328
1.0,1.0,2.0,5.0,1.0,1.0,Survey,-51.18015,-23.988766,-14.226433,-12.438385,-8.069619
3.0,4.0,1.0,9.0,1.0,3.0,Survey,38.853897,46.313557,14.402104,7.986435,-4.129319
3.0,2.0,2.0,9.0,1.0,2.0,Survey,37.393658,35.858772,12.412109,4.9176097,-7.449937
2.0,2.0,2.0,10.0,1.0,1.0,Survey,67.95671,4.133386,22.438496,-1.2863308,-10.766765
1.0,2.0,2.0,8.0,1.0,1.0,Survey,30.26456,-54.974598,10.280923,-18.249485,2.6089492
3.0,1.0,2.0,4.0,2.0,1.0,Survey,-30.05644,-16.249832,-10.561663,-8.866063,2.5644848
1.0,2.0,1.0,8.0,2.0,3.0,Survey,20.528088,14.383596,4.2465343,5.0117817,13.202909
2.0,2.0,2.0,10.0,1.0,1.0,Survey,67.45232,4.3981643,22.57358,0.42430413,-11.154532
1.0,1.0,2.0,4.0,3.0,1.0,Survey,-34.11713,-32.773754,-16.886421,-6.649079,6.7327285
2.0,2.0,1.0,8.0,2.0,2.0,Survey,21.088387,4.522903,5.1984463,5.7100277,0.98283017
2.0,1.0,2.0,5.0,1.0,1.0,Survey,-37.902626,-14.741883,-12.74229,-9.183623,-8.525199
1.0,2.0,1.0,5.0,3.0,2.0,Survey,-33.449184,-3.6251702,-8.947997,-0.25917953,11.690261
3.0,2.0,2.0,2.0,1.0,3.0,Survey,-60.27718,15.752939,-19.929502,6.2721276,0.99123454
2.0,1.0,2.0,7.0,2.0,1.0,Survey,6.582325,-17.137083,2.154397,-8.623954,2.5084286
2.0,2.0,1.0,5.0,2.0,1.0,Survey,-35.576538,-21.001385,-8.987247,-5.806234,-0.5947817
2.0,2.0,1.0,10.0,2.0,1.0,Survey,53.73687,-7.49131,19.890669,-2.7621427,1.338647
2.0,2.0,2.0,10.0,1.0,1.0,Survey,68.064255,5.0040636,22.817213,-0.08054148,-10.417713
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.696617,18.710358,-14.83568,5.2642975,-12.483768
2.0,1.0,1.0,10.0,1.0,2.0,Survey,56.36565,15.404911,22.566174,5.4008646,8.802518
1.0,2.0,2.0,3.0,1.0,4.0,Survey,-56.333965,24.250868,-16.285381,10.262907,1.8401515
2.0,3.0,2.0,10.0,1.0,1.0,Survey,61.366684,3.0245278,20.396095,2.2927277,-5.673524
1.0,2.0,1.0,2.0,3.0,1.0,Survey,-62.68957,-3.7111592,-24.591312,-0.87655264,6.6593137
1.0,2.0,2.0,8.0,1.0,1.0,Survey,30.26456,-54.974598,10.280923,-18.249485,2.6089492
2.0,1.0,1.0,5.0,1.0,1.0,Survey,-44.157143,-21.312414,-11.738031,-9.472295,-4.729985
2.0,1.0,2.0,7.0,2.0,1.0,Survey,6.5759616,-17.126217,2.14849,-8.616809,2.506649
2.0,3.0,1.0,5.0,3.0,5.0,Survey,-27.350706,36.073277,-8.260181,8.801355,4.9263964
1.0,1.0,1.0,1.0,1.0,3.0,Survey,-72.73336,22.22713,-25.752785,10.503431,-3.3249085
1.0,2.0,2.0,6.0,3.0,1.0,Survey,-10.786316,-22.214716,-4.363828,-7.8847513,9.520485
1.0,2.0,1.0,7.0,2.0,2.0,Survey,-6.8840623,8.073295,-1.8909621,2.8178427,13.627147
1.0,2.0,2.0,1.0,3.0,2.0,Survey,-79.0885,12.130631,-27.327332,3.3488727,6.6890764
2.0,2.0,2.0,2.0,2.0,2.0,Survey,-65.47664,8.347606,-21.451908,2.3543694,3.3814142
1.0,2.0,1.0,2.0,1.0,3.0,Survey,-65.84048,17.878885,-24.401253,8.855533,1.1456835
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.650526,33.522076,10.146033,6.5385303,-5.2201824
1.0,2.0,1.0,10.0,1.0,2.0,Survey,51.11444,22.211767,18.989784,9.457293,7.882678
3.0,2.0,1.0,8.0,1.0,2.0,Survey,19.315374,30.330223,6.9313383,3.6141818,-6.7554765
2.0,3.0,1.0,8.0,3.0,2.0,Survey,23.417952,1.6870075,4.4814057,2.4054904,2.9050977
1.0,1.0,2.0,9.0,3.0,2.0,Survey,33.639256,1.1036127,9.428478,1.737709,7.058096
2.0,2.0,2.0,8.0,1.0,2.0,Survey,6.221272,37.6782,4.989368,8.6448765,-13.021803
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.030766,36.004597,2.8352149,16.69423,0.81677425
1.0,2.0,2.0,5.0,3.0,1.0,Survey,-29.64504,-31.19424,-9.588253,-7.074973,11.541207
1.0,1.0,1.0,6.0,3.0,2.0,Survey,-10.359363,4.612344,-5.1610417,-0.8458341,12.603332
2.0,2.0,1.0,9.0,1.0,1.0,Survey,49.32237,-48.544716,16.453619,-15.041935,-9.367024
2.0,2.0,1.0,10.0,1.0,2.0,Survey,60.855988,22.483038,23.932156,9.114282,3.2517657
1.0,2.0,1.0,1.0,2.0,1.0,Survey,-74.44432,-4.280519,-26.306908,-3.8764024,1.7995322
2.0,2.0,1.0,6.0,1.0,1.0,Survey,-9.455711,-42.07891,-5.273859,-11.311541,-8.314956
2.0,1.0,1.0,9.0,1.0,3.0,Survey,27.570814,39.84797,10.905643,13.220913,2.400718
1.0,1.0,1.0,3.0,1.0,3.0,Survey,-58.68923,2.9166207,-15.5339775,-1.538378,-1.2875214
2.0,2.0,2.0,5.0,2.0,2.0,Survey,-24.261683,0.97054875,-9.539481,1.3087554,3.9706903
3.0,3.0,2.0,8.0,1.0,2.0,Survey,11.79952,28.618383,5.8841343,2.0575416,-11.009196
3.0,2.0,1.0,6.0,3.0,2.0,Survey,-14.212776,1.5232278,-5.6964865,-0.2332944,7.7176137
2.0,1.0,1.0,7.0,2.0,1.0,Survey,-1.9039805,-36.295788,0.96618444,-11.96272,-3.870656
1.0,2.0,1.0,8.0,1.0,2.0,Survey,12.18125,56.177345,4.109644,7.044652,18.514816
1.0,2.0,2.0,8.0,3.0,1.0,Survey,15.897344,-24.684147,4.397887,-3.8052483,10.641436
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.22569,-19.911263,19.200981,-10.0423975,-2.909228
1.0,2.0,1.0,3.0,1.0,1.0,Survey,-57.913357,-10.100275,-19.700142,-4.253243,-2.2810888
2.0,2.0,1.0,9.0,2.0,1.0,Survey,33.54308,-19.099312,11.639254,-5.4474216,-0.88374716
1.0,2.0,1.0,3.0,1.0,2.0,Survey,-57.510754,5.1782174,-17.60974,-2.2464187,-2.4230268
2.0,2.0,2.0,2.0,2.0,2.0,Survey,-65.47655,8.347627,-21.451866,2.3544033,3.381372
2.0,1.0,2.0,5.0,3.0,2.0,Survey,-30.061213,-2.0826573,-12.589478,0.29970556,8.215739
1.0,1.0,1.0,8.0,1.0,1.0,Survey,29.109722,-44.813744,8.796057,-15.627843,9.605995
3.0,2.0,1.0,1.0,1.0,1.0,Survey,-69.96539,0.73678637,-24.92025,0.61061674,-1.5025728
3.0,2.0,2.0,6.0,2.0,1.0,Survey,-17.5831,-17.08573,-5.7673874,-6.7226033,3.0150278
1.0,2.0,2.0,7.0,1.0,3.0,Survey,-5.345493,44.185116,-0.5748494,15.07861,-7.5039277
1.0,2.0,1.0,2.0,1.0,2.0,Survey,-66.48513,13.927807,-25.143436,8.219884,0.18199456
1.0,2.0,1.0,8.0,1.0,2.0,Survey,12.18125,56.177345,4.109644,7.044652,18.514816
1.0,2.0,1.0,9.0,1.0,1.0,Survey,44.79567,-42.49925,16.777874,-16.082146,6.5035515
2.0,2.0,1.0,10.0,1.0,3.0,Survey,31.932661,47.98129,14.878198,12.543569,1.3544347
1.0,4.0,2.0,3.0,2.0,2.0,Survey,-42.426804,5.9871774,-15.828469,3.8482745,5.58596
1.0,2.0,2.0,10.0,2.0,1.0,Survey,42.923817,-3.912821,18.453726,-1.6646515,8.447176
3.0,2.0,1.0,8.0,1.0,3.0,Survey,20.467394,32.103886,7.94416,10.16371,-4.027451
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.97737,-7.818973,25.860767,-2.6176174,-3.1472433
2.0,2.0,1.0,5.0,3.0,1.0,Survey,-31.196812,-22.85701,-11.289252,-3.373139,9.072184
1.0,3.0,2.0,8.0,1.0,2.0,Survey,-2.3931484,53.324684,4.7827697,9.988367,9.647773
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.213234,-46.24339,4.402869,-8.487913,-9.347596
1.0,2.0,1.0,6.0,2.0,1.0,Survey,-17.315334,-39.397728,-5.7166224,-16.229988,0.8138356
2.0,2.0,2.0,9.0,3.0,1.0,Survey,32.032753,-13.566218,10.752616,-2.3173661,3.528733
1.0,1.0,1.0,5.0,2.0,2.0,Survey,-37.582592,-3.8152518,-12.024447,-1.0041158,-3.0871217
1.0,1.0,1.0,9.0,2.0,1.0,Survey,40.871197,-17.433819,12.58035,-7.832187,6.663814
3.0,2.0,1.0,10.0,1.0,1.0,Survey,66.318054,-10.4443,17.92329,-3.5914283,-4.7672863
1.0,2.0,2.0,7.0,1.0,2.0,Survey,-7.6831174,42.324913,-2.1337533,14.610853,-9.794953
2.0,2.0,1.0,10.0,2.0,1.0,Survey,53.486855,-7.4892187,19.729858,-2.768007,1.8290985
1.0,2.0,2.0,7.0,2.0,1.0,Survey,-0.6496484,-19.079426,-0.60504025,-9.270197,6.4142675
3.0,3.0,2.0,2.0,2.0,1.0,Survey,-64.2979,5.3722506,-19.822527,3.951175,4.341681
2.0,1.0,2.0,6.0,3.0,1.0,Survey,-19.993845,-24.403938,-5.011901,-5.173034,9.438358
1.0,1.0,1.0,8.0,1.0,1.0,Survey,28.156452,-44.795383,8.486099,-15.524948,8.69668
2.0,2.0,2.0,8.0,2.0,1.0,Survey,17.315516,-16.737646,5.966407,-4.740148,1.3307719
3.0,2.0,1.0,10.0,1.0,1.0,Survey,66.318054,-10.4443,17.92329,-3.5914283,-4.7672863
1.0,2.0,2.0,7.0,3.0,1.0,Survey,2.3006856,-23.676052,0.44525227,-3.8972883,9.618303
2.0,3.0,2.0,6.0,2.0,3.0,Survey,-20.872932,7.485663,-4.2329316,5.473014,5.01997
3.0,3.0,2.0,5.0,1.0,2.0,Survey,-32.33373,22.837734,-10.643862,8.195722,-5.6690483
2.0,4.0,1.0,1.0,1.0,4.0,Survey,-61.296375,20.156992,-20.593056,8.713132,3.7186918
1.0,2.0,1.0,3.0,3.0,1.0,Survey,-60.297062,-4.0539856,-18.357006,-3.7125938,5.874645
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-37.414215,25.911062,-13.32414,10.936515,-5.249868
2.0,2.0,1.0,10.0,1.0,2.0,Survey,60.42352,21.65417,24.06466,7.922622,3.1356473
1.0,2.0,1.0,10.0,2.0,1.0,Survey,46.589,-7.4538913,15.500662,-3.7415078,11.1004505
1.0,1.0,1.0,10.0,1.0,1.0,Survey,62.513042,-28.648802,18.566008,-10.069426,9.757218
1.0,2.0,1.0,6.0,1.0,2.0,Survey,-15.934628,17.283861,-7.882652,1.394949,-8.59769
1.0,2.0,2.0,10.0,1.0,2.0,Survey,43.974945,21.455446,15.0647545,11.6669035,11.596011
3.0,3.0,1.0,10.0,1.0,5.0,Survey,27.104132,45.53189,11.184015,12.742953,-1.5862058
1.0,2.0,2.0,1.0,1.0,2.0,Survey,-69.25542,18.337507,-25.301146,11.557451,0.62400764
2.0,2.0,2.0,6.0,3.0,1.0,Survey,-19.612602,-21.988155,-4.5734096,-4.7641463,7.5209317
3.0,2.0,1.0,9.0,1.0,1.0,Survey,34.401936,-26.119223,13.700018,-3.9716146,-5.021482
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.97737,-7.818973,25.860767,-2.6176174,-3.1472433
1.0,3.0,2.0,7.0,1.0,1.0,Survey,-5.284706,-15.970289,-6.720244,-16.902796,-12.046671
1.0,2.0,2.0,7.0,1.0,2.0,Survey,-7.5444036,41.93419,-2.918874,14.402617,-9.281092
1.0,1.0,1.0,9.0,3.0,1.0,Survey,41.504967,-14.679031,12.442672,-5.054849,6.0292068
1.0,3.0,2.0,1.0,2.0,2.0,Survey,-74.58894,12.246244,-27.658012,6.2197685,3.278871
2.0,2.0,2.0,10.0,2.0,1.0,Survey,53.266792,-2.2157514,17.749857,0.48366508,0.36713418
3.0,3.0,2.0,3.0,2.0,2.0,Survey,-50.14795,3.3692079,-18.408535,3.4463882,3.8188221
2.0,2.0,1.0,9.0,1.0,2.0,Survey,31.278276,32.711266,8.938864,16.118832,5.8749948
3.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.0461836,12.205532,-0.8677441,2.0661948,0.74486643
2.0,2.0,2.0,10.0,1.0,1.0,Survey,68.064255,5.0040636,22.817213,-0.08054148,-10.417713
2.0,2.0,2.0,10.0,2.0,1.0,Survey,53.265915,-2.2162635,17.749296,0.48342943,0.3676151
2.0,2.0,2.0,8.0,1.0,2.0,Survey,6.236432,37.696564,5.4510183,8.285278,-13.264882
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.71852,-7.2746763,27.060846,-4.1442766,-3.0737982
1.0,1.0,1.0,3.0,1.0,2.0,Survey,-58.433468,3.656873,-16.256714,-1.2162923,-1.890243
3.0,2.0,1.0,10.0,1.0,1.0,Survey,66.4033,-10.117725,18.62629,-3.7266645,-4.616145
3.0,2.0,2.0,10.0,2.0,1.0,Survey,57.23825,-3.1699417,15.276109,1.3975755,-1.3440737
2.0,1.0,1.0,1.0,3.0,1.0,Survey,-78.00486,-6.015454,-27.438898,-1.021041,3.5135796
1.0,3.0,2.0,8.0,1.0,1.0,Survey,31.040398,-52.81408,11.381514,-17.633562,0.98752576
2.0,1.0,1.0,5.0,1.0,1.0,Survey,-44.15801,-21.289854,-11.734509,-9.455332,-4.73407
2.0,2.0,1.0,2.0,2.0,1.0,Survey,-67.34696,-1.9270879,-22.889145,-1.0953636,1.2078133
1.0,1.0,1.0,10.0,3.0,1.0,Survey,45.414726,-13.546796,14.796259,-4.623954,5.9860396
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.41547,21.373325,15.789065,11.430845,11.531561
1.0,3.0,1.0,10.0,1.0,2.0,Survey,51.334034,25.409584,16.628353,9.431877,6.226332
2.0,1.0,2.0,1.0,1.0,1.0,Survey,-73.127884,2.194971,-27.819872,0.78076684,-1.1994058
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.213234,-46.24339,4.402869,-8.487913,-9.347596
2.0,2.0,2.0,10.0,2.0,1.0,Survey,53.266277,-2.2160928,17.749712,0.48355845,0.36746898
3.0,2.0,2.0,6.0,3.0,2.0,Survey,-15.26961,0.8630439,-5.0800714,-0.20537241,6.946376
2.0,2.0,1.0,9.0,1.0,2.0,Survey,31.285591,32.717373,8.774003,15.786349,5.6942835
1.0,2.0,1.0,9.0,2.0,1.0,Survey,36.989,-14.149225,11.849965,-6.113875,9.819177
3.0,2.0,1.0,8.0,2.0,1.0,Survey,9.888201,-39.69439,4.901524,-7.9394646,-4.3040137
1.0,2.0,2.0,8.0,1.0,1.0,Survey,30.26456,-54.974598,10.280923,-18.249485,2.6089492
1.0,1.0,1.0,6.0,3.0,1.0,Survey,-18.787516,-32.655373,-5.101999,-2.975186,12.87384
1.0,3.0,2.0,6.0,1.0,1.0,Survey,-11.381847,-25.444946,-8.353756,-16.13905,-11.181598
1.0,2.0,1.0,10.0,1.0,2.0,Survey,51.193974,22.439165,18.843884,9.802081,7.6576614
1.0,1.0,1.0,1.0,1.0,3.0,Survey,-72.73352,22.227318,-25.752728,10.503428,-3.324851
2.0,2.0,1.0,4.0,3.0,1.0,Survey,-32.27174,-23.626478,-12.730257,-3.5159726,8.932114
3.0,1.0,1.0,10.0,1.0,5.0,Survey,27.338837,46.61509,11.24749,13.402419,-0.47227535
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-17.728146,-47.46631,-7.8583646,-17.910172,-7.2616153
2.0,1.0,1.0,9.0,2.0,1.0,Survey,37.468723,-19.647923,11.914007,-6.6577787,2.3046741
1.0,2.0,2.0,5.0,2.0,1.0,Survey,-29.174269,-38.235825,-10.783015,-10.367924,9.1238985
1.0,2.0,2.0,3.0,2.0,1.0,Survey,-57.415882,-5.3977323,-18.543203,-3.087209,3.4479063
2.0,1.0,1.0,8.0,1.0,1.0,Survey,19.254002,-46.422844,8.535007,-13.312271,-6.9545207
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.16097,36.76838,21.601755,15.280898,-3.8943622
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.99558,-20.49077,19.273415,-11.119278,-2.805877
1.0,2.0,1.0,6.0,2.0,1.0,Survey,-17.315334,-39.397728,-5.7166224,-16.229988,0.8138356
2.0,1.0,1.0,8.0,2.0,1.0,Survey,16.420486,-39.48252,9.131596,-9.426589,1.539588
2.0,2.0,1.0,10.0,1.0,1.0,Survey,80.59323,-6.8183684,27.229618,-2.689414,-2.9775722
2.0,2.0,1.0,6.0,3.0,3.0,Survey,-22.483124,10.350219,-6.988566,5.263607,2.983468
1.0,2.0,2.0,4.0,1.0,1.0,Survey,-55.746,-19.368704,-18.285835,-8.417152,-6.9810658
3.0,3.0,2.0,5.0,3.0,1.0,Survey,-27.43953,-18.376457,-8.677755,-3.8039992,5.99399
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.075195,35.749817,2.9656498,17.139654,1.3789175
2.0,2.0,1.0,5.0,3.0,1.0,Survey,-31.18776,-22.860668,-11.277395,-3.3854904,9.074675
2.0,2.0,1.0,8.0,1.0,1.0,Survey,7.1155677,-54.625153,5.801263,-13.137493,-14.804559
1.0,1.0,2.0,1.0,3.0,1.0,Survey,-84.46214,0.9710254,-29.746912,-0.41758594,4.451566
1.0,2.0,2.0,1.0,2.0,2.0,Survey,-75.14724,14.149031,-27.085688,6.7475705,5.195179
2.0,2.0,1.0,10.0,1.0,3.0,Survey,31.932926,47.981056,14.878308,12.543656,1.3549027
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.61364,19.003216,-14.585324,5.8942037,-12.294846
2.0,1.0,1.0,10.0,1.0,2.0,Survey,56.38221,15.417451,22.35101,5.094274,8.744872
1.0,2.0,2.0,10.0,3.0,1.0,Survey,41.41018,-7.106469,15.830528,-1.2838736,6.8980007
3.0,2.0,2.0,10.0,3.0,3.0,Survey,36.999317,12.514968,12.532522,5.5356965,0.947228
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.696617,18.710358,-14.83568,5.2642975,-12.483768
2.0,3.0,2.0,8.0,1.0,3.0,Survey,10.576341,33.686787,6.8395205,14.231155,-5.564213
2.0,4.0,1.0,10.0,1.0,1.0,Survey,58.62764,2.9100761,21.023981,2.4934795,-2.9618347
2.0,2.0,2.0,10.0,1.0,1.0,Survey,68.064255,5.0040636,22.817213,-0.08054148,-10.417713
2.0,2.0,2.0,6.0,3.0,1.0,Survey,-19.616238,-21.986412,-4.5746193,-4.765624,7.5192795
2.0,1.0,1.0,4.0,1.0,1.0,Survey,-49.405254,-12.733118,-13.78314,-8.211604,-4.739441
2.0,2.0,1.0,5.0,1.0,2.0,Survey,-30.501385,17.29265,-11.000987,4.304461,-3.5683956
2.0,1.0,1.0,10.0,1.0,1.0,Survey,64.99558,-20.49077,19.273415,-11.119278,-2.805877
2.0,2.0,1.0,6.0,2.0,1.0,Survey,-11.502648,-36.58334,-4.7948594,-9.393522,-1.8451532
1.0,1.0,2.0,5.0,1.0,1.0,Survey,-51.16294,-23.99183,-14.318585,-12.39868,-8.012409
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-17.728146,-47.46631,-7.8583646,-17.910172,-7.2616153
2.0,2.0,1.0,9.0,3.0,1.0,Survey,34.120182,-16.698627,9.41713,-2.9961326,4.8859367
1.0,2.0,1.0,3.0,1.0,2.0,Survey,-57.516785,5.1618824,-17.58887,-2.3145113,-2.3286762
2.0,2.0,2.0,1.0,1.0,2.0,Survey,-63.970905,14.394492,-23.107407,5.708756,1.2333184
1.0,2.0,1.0,7.0,1.0,1.0,Survey,-14.50164,-55.549595,-3.2330682,-19.017488,-9.417294
3.0,2.0,1.0,7.0,1.0,2.0,Survey,-5.334032,24.880259,1.0654149,1.3655204,-6.932007
1.0,2.0,1.0,1.0,1.0,1.0,Survey,-75.553665,-1.0979692,-27.9683,0.092852,-4.650952
1.0,2.0,1.0,9.0,3.0,1.0,Survey,39.194355,-12.426277,10.720782,-3.795482,7.7058196
2.0,2.0,1.0,8.0,2.0,1.0,Survey,11.325115,-36.65008,6.8668447,-9.983531,-2.30267
3.0,2.0,1.0,7.0,3.0,2.0,Survey,-3.0134847,11.60638,-0.35770375,2.1648483,2.0802813
1.0,2.0,1.0,10.0,2.0,2.0,Survey,45.02567,3.0662344,16.715776,5.1762295,6.8443637
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.426125,21.428537,15.277572,11.817014,11.279751
1.0,2.0,2.0,1.0,2.0,1.0,Survey,-80.54517,3.5576017,-31.260164,2.0332487,1.8094528
1.0,1.0,2.0,10.0,2.0,1.0,Survey,48.738415,-17.807755,18.247633,-4.751032,7.262936
1.0,2.0,1.0,8.0,1.0,1.0,Survey,37.368237,-52.265842,13.076505,-20.582232,7.0456934
2.0,1.0,1.0,10.0,2.0,1.0,Survey,53.163597,-14.974024,16.933521,-5.8691688,2.3056083
2.0,1.0,1.0,8.0,1.0,2.0,Survey,21.90424,26.062265,0.56178945,13.214936,0.62213486
2.0,3.0,2.0,2.0,2.0,3.0,Survey,-59.322056,18.697304,-17.33033,6.5428414,4.1112795
1.0,3.0,1.0,5.0,1.0,1.0,Survey,-51.668404,-31.370846,-18.54165,-13.697576,-4.7083483
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-49.342262,-31.392874,-17.834759,-12.284722,-3.3768902
2.0,2.0,1.0,5.0,1.0,2.0,Survey,-30.527918,17.26185,-10.879854,4.378804,-3.48927
2.0,2.0,1.0,10.0,2.0,2.0,Survey,50.317528,10.697583,19.403534,4.598386,3.994251
1.0,2.0,1.0,8.0,3.0,1.0,Survey,14.059625,-28.365698,7.2050886,-4.1128507,8.642334
1.0,2.0,1.0,5.0,2.0,2.0,Survey,-36.937702,-1.5507346,-9.995818,-0.62900686,-1.996282
2.0,3.0,1.0,8.0,1.0,2.0,Survey,15.026553,33.593967,4.910071,13.598908,3.7067578
1.0,3.0,2.0,8.0,3.0,3.0,Survey,12.459342,14.667376,2.8821027,5.2638874,7.648849
2.0,2.0,1.0,7.0,2.0,1.0,Survey,1.9214689,-34.67371,-0.5749784,-10.726662,-1.6225561
1.0,2.0,1.0,8.0,1.0,1.0,Survey,36.524242,-51.716908,12.547235,-20.48171,6.2171288
2.0,2.0,1.0,6.0,1.0,1.0,Survey,-9.455711,-42.07891,-5.273859,-11.311541,-8.314956
2.0,2.0,1.0,10.0,1.0,1.0,Survey,80.59323,-6.8183684,27.229618,-2.689414,-2.9775722
2.0,2.0,1.0,7.0,2.0,1.0,Survey,1.9214689,-34.67371,-0.5749784,-10.726662,-1.6225561
3.0,1.0,1.0,6.0,3.0,1.0,Survey,-15.652448,-32.635063,-5.6510515,-12.538361,-2.4860868
1.0,1.0,2.0,8.0,1.0,3.0,Survey,1.2156384,54.521217,7.131443,7.672276,14.045971
1.0,2.0,2.0,9.0,2.0,2.0,Survey,35.204052,4.1523542,10.163945,4.6008964,8.6028805
2.0,2.0,2.0,5.0,2.0,3.0,Survey,-27.625689,10.33832,-10.06064,6.596651,3.1342697
2.0,3.0,2.0,7.0,2.0,1.0,Survey,1.7522497,-14.522327,-1.9565847,-5.664305,3.3704588
1.0,2.0,1.0,9.0,1.0,2.0,Survey,32.214203,25.310137,11.390853,9.204486,17.378958
2.0,1.0,1.0,7.0,2.0,2.0,Survey,-6.674188,12.675734,-1.4716399,2.941653,-1.3120797
3.0,2.0,2.0,1.0,1.0,2.0,Survey,-61.87541,14.848068,-21.825474,5.8754077,0.985276
2.0,2.0,2.0,4.0,2.0,2.0,Survey,-45.946148,1.2032866,-13.288617,0.6615219,4.0916314
1.0,1.0,2.0,3.0,1.0,1.0,Survey,-58.899494,-7.9660926,-22.068651,-4.4871693,-3.9486556
1.0,2.0,1.0,10.0,1.0,1.0,Survey,61.556484,-38.921368,24.44758,-10.580593,6.1843615
1.0,2.0,2.0,7.0,3.0,1.0,Survey,2.303984,-23.674858,0.44896016,-3.896982,9.622837
1.0,1.0,1.0,8.0,1.0,1.0,Survey,28.156452,-44.795383,8.486099,-15.524948,8.69668
2.0,2.0,2.0,5.0,2.0,2.0,Survey,-24.354479,0.810168,-9.290468,1.4016385,4.258655
1.0,2.0,2.0,10.0,1.0,2.0,Survey,43.986458,21.440775,15.4318285,11.473783,11.76786
2.0,2.0,1.0,10.0,1.0,1.0,Survey,81.64366,-8.082896,27.988897,-2.8969734,-1.7535439
2.0,2.0,1.0,7.0,1.0,1.0,Survey,-1.1748827,-46.321625,-0.43581128,-12.162496,-10.736084
1.0,2.0,2.0,9.0,1.0,1.0,Survey,45.96443,-36.175087,14.298337,-14.612986,3.1456645
1.0,1.0,1.0,9.0,3.0,1.0,Survey,41.50544,-14.678732,12.44365,-5.0548596,6.0287046
3.0,2.0,2.0,9.0,1.0,4.0,Survey,29.012852,44.213295,11.898161,11.903607,-2.8190236
